AnoMês,Dt. Leitura,Instalação,Cód. PN,Parceiro de negócio,Número do CNPJ,Recebedor alternativo,Nº de contrato,Titular do contrato,Categoria tarifa,Desc. Categoria tarifa,Fase,"Tp Cli (BT,MT,AT)",Lote de Leitura,Dt. Vencimento,Classe,Desc. Classe,Município,Bairro,Rua,Nº,CEP,Energia Faturada Ponta,Receita Energia Faturada Ponta,Energia Faturada Fora Ponta,Receita Energia Faturada Fora Ponta,Demanda Faturada Ponta,Receita Demanda Faturada Ponta,Demanda Faturada Fora Ponta,Receita Demanda Faturada Fora Ponta,Demanda Registrada Ponta,Receita Demanda Registrada Ponta,Demanda Registrada F.Ponta,Receita Demanda Registrada F.Ponta,Demanda Contratada Ponta,Receita Demanda Contratada Ponta,Demanda Contratada F.Ponta,Receita Demanda Contratada F.Ponta,Demanda Ultrapassagem Ponta,Receita Demanda Ultrapassagem Ponta,Demanda Ultrapassagem Fora Ponta,Receita Demanda Ultrapassagem Fora Ponta,Importe UFER Ponta,Receita Importe UFER Ponta,Importe UFER Fora Ponta,Receita Importe UFER Fora Ponta,Importe UFDR,Receita Importe UFDR,Receita Total,Juros Atraso Pagamento,IGPM,Multa Atraso Pagamento,CIP,COFINS,PIS,ICMS,Parcelamentos,Cust. Disp. MMGD,Res. 77,Desconto AES,Energia Comp. MMGD,Receita Energia Comp. MMGD,Energia Injet. MMGD,"Imp. Ret, Fonte",TUS Geração,Créditos,OUTROS VALORES
202504,30/04/2025,160246273,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,500618393,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,45,10/06/2025,520,PODER PUBLICO - ESTADUAL,CASTELO,SANTO ANDREZINHO,RUA MACHADO DE ASSIS,694,29360-000,"4.085,928","7.020,070","26.965,000","10.586,830","175,728","5.593,420",,,"153,552","0,000","175,728","0,000","53,000","0,000",,,123 KW,"7.812,860",,,"2.509,248","755,180",,,,,"33.182,130",,,,"339,920","1.637,370","354,490",,,,,,,,,"-918,010",,,"0,000"
202504,30/04/2025,160247940,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,500405184,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,02/06/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,MUCURI,RUA COLINA,1SN,29148-620,"356,372","612,280","12.154,000","4.771,740","79,540","2.531,760",,,"7,708","0,000","79,540","0,000","60,000","0,000",,,20 KW,"1.243,920",,,"91,184","27,440",,,,,"9.118,870",,,,,"454,730","98,440",,,,,,-928 KWH,"-364,48",-928 KWH,"-256,96",,,"0,000"
202504,15/04/2025,160249224,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435933,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"1.485,000","1.016,440",,,,,,,,,,,,,,,,,,,,,,,,,"1.102,280",,,,"35,070","52,390","11,340",,,,,,,,,"-12,960",,,"0,000"
202504,15/04/2025,160249225,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435934,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"925,000","633,140",,,,,,,,,,,,,,,,,,,,,,,,,"699,840",,,,"35,070","32,630","7,070",,,,,,,,,"-8,070",,,"0,000"
202504,15/04/2025,160249226,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502601945,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"1.128,000","772,080",,,,,,,,,,,,,,,,,,,,,,,,,"845,720",,,,"35,070","39,800","8,620",,,,,,,,,"-9,850",,,"0,000"
202504,15/04/2025,160249227,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502601947,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"1.323,000","905,550",,,,,,,,,,,,,,,,,,,,,,,,,"985,840",,,,"35,070","46,670","10,100",,,,,,,,,"-11,550",,,"0,000"
202504,15/04/2025,160249228,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430567,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"638,000","436,690",,,,,,,,,,,,,,,,,,,,,,,,,"493,570",,,,"35,070","22,510","4,870",,,,,,,,,"-5,570",,,"0,000"
202504,15/04/2025,160249229,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502601950,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"1.353,000","926,090",,,,,,,,,,,,,,,,,,,,,,,,,"1.007,410",,,,"35,070","47,730","10,330",,,,,,,,,"-11,810",,,"0,000"
202504,15/04/2025,160249230,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435929,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"659,000","451,060",,,,,,,,,,,,,,,,,,,,,,,,,"508,660",,,,"35,070","23,250","5,030",,,,,,,,,"-5,750",,,"0,000"
202504,15/04/2025,160249231,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500436159,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"797,000","545,530",,,,,,,,,,,,,,,,,,,,,,,,,"607,840",,,,"35,070","28,110","6,090",,,,,,,,,"-6,960",,,"0,000"
202504,15/04/2025,160249232,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435930,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"730,000","499,660",,,,,,,,,,,,,,,,,,,,,,,,,"559,680",,,,"35,070","25,750","5,570",,,,,,,,,"-6,370",,,"0,000"
202504,15/04/2025,160249233,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435931,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"961,000","657,770",,,,,,,,,,,,,,,,,,,,,,,,,"725,700",,,,"35,070","33,910","7,340",,,,,,,,,"-8,390",,,"0,000"
202504,15/04/2025,160249234,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430570,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"472,000","323,070",,,,,,,,,,,,,,,,,,,,,,,,,"370,170",,,,"30,960","16,650","3,610",,,,,,,,,"-4,120",,,"0,000"
202504,15/04/2025,160249235,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430571,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"951,000","650,930",,,,,,,,,,,,,,,,,,,,,,,,,"718,510",,,,"35,070","33,550","7,260",,,,,,,,,"-8,300",,,"0,000"
202504,15/04/2025,160249237,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435927,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"529,000","362,090",,,,,,,,,,,,,,,,,,,,,,,,,"415,250",,,,"35,070","18,670","4,040",,,,,,,,,"-4,620",,,"0,000"
202504,15/04/2025,160249238,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435928,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"961,000","657,770",,,,,,,,,,,,,,,,,,,,,,,,,"725,700",,,,"35,070","33,910","7,340",,,,,,,,,"-8,390",,,"0,000"
202504,15/04/2025,160249240,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500427474,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"719,000","492,130",,,,,,,,,,,,,,,,,,,,,,,,,"551,770",,,,"35,070","25,360","5,490",,,,,,,,,"-6,280",,,"0,000"
202504,15/04/2025,160249241,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430563,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"491,000","336,070",,,,,,,,,,,,,,,,,,,,,,,,,"383,820",,,,"30,960","17,330","3,750",,,,,,,,,"-4,290",,,"0,000"
202504,15/04/2025,160249242,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502940590,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"100,000","68,450",,,,,,,,,,,,,,,,,,,,,,,,,"77,430",,,,"5,550","3,530","0,770",,,,,,,,,"-0,870",,,"0,000"
202504,15/04/2025,160249243,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500457774,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"209,000","143,050",,,,,,,,,,,,,,,,,,,,,,,,,"175,360",,,,"25,170","7,370","1,590",,,,,,,,,"-1,820",,,"0,000"
202504,15/04/2025,160249244,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502600753,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"1.038,000","710,480",,,,,,,,,,,,,,,,,,,,,,,,,"781,040",,,,"35,070","36,620","7,930",,,,,,,,,"-9,060",,,"0,000"
202504,15/04/2025,160249248,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435936,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"887,000","607,120",,,,,,,,,,,,,,,,,,,,,,,,,"672,520",,,,"35,070","31,290","6,780",,,,,,,,,"-7,740",,,"0,000"
202504,15/04/2025,160249249,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500435937,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"324,000","221,770",,,,,,,,,,,,,,,,,,,,,,,,,"261,160",,,,"28,310","11,430","2,480",,,,,,,,,"-2,830",,,"0,000"
202504,15/04/2025,160249250,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430564,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"617,000","422,320",,,,,,,,,,,,,,,,,,,,,,,,,"478,480",,,,"35,070","21,770","4,710",,,,,,,,,"-5,390",,,"0,000"
202504,15/04/2025,160249251,152124600,SECRETARIA DE ESTADO DE TRABALHO ASSISTE,03252312000180,,500430565,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"919,000","629,030",,,,,,,,,,,,,,,,,,,,,,,,,"695,530",,,,"35,070","32,430","7,020",,,,,,,,,"-8,020",,,"0,000"
202504,15/04/2025,160249252,152124800,SECRETARIA DE ESTADO DE MEIO AMBIENTE E,31752645000104,,502600734,,B3,Categoria Demais Classes B3,Trifásico,BT,41,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BARRO VERMELHO,RUA DR JOAO CARLOS DE SOUZA,107,29057-530,"791,000","541,420",,,,,,,,,,,,,,,,,,,,,,,,,"603,540",,,,"35,070","27,910","6,040",,,,,,,,,"-6,900",,,"0,000"
202504,30/04/2025,160251227,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,500406102,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,IUNA,CENTRO,RUA DES EPAMINONDAS AMARAL,190,29390-000,"930,421","1.598,570","8.814,000","3.460,590","61,008","1.941,880",,,"53,825","0,000","61,008","0,000","60,000","0,000",,,,,,,"167,846","50,520",,,,,"7.579,850",,,,"250,380","363,440","78,680",,,,,,0 KWH,"0,000",0 KWH,"-164,210",,,"0,000"
202504,30/04/2025,160251721,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,500427100,,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,10/06/2025,520,PODER PUBLICO - ESTADUAL,SOORETAMA,JUNCADO,RUA PRINCIPAL,1SN,29927-000,"1.267,023","2.176,890","12.128,000","4.761,630","60,000","1.909,800",,,"41,000","0,000","52,316","0,000","60,000","0,000",,,,,,,"0,000","0,000",,,,,"9.217,210",,,,,"456,060","98,730",,,,,,,,,"-185,900",,,"0,000"
202504,30/04/2025,160252771,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,501107642,,O3REATEF,Demais Classes Optantes,Trifásico,MT,44,10/06/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,VALE ENCANTADO,AV S GABRIEL DA PALHA,1SN,29113-300,"14.334,974","9.811,860",,,,,,,,,,,,,,,,,,,"0,000","0,000",,,,,"10.355,460",,,,"53,530","505,710","109,480",,,,,,,,,"-125,120",,,"0,000"
202504,30/04/2025,160252798,152127100,ES SEDU - ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,501107640,,O3REATEF,Demais Classes Optantes,Trifásico,MT,45,10/06/2025,520,PODER PUBLICO - ESTADUAL,BAIXO GUANDU,SAPUCAIA,RUA ANTONIO SAMPAIO,1423,29730-000,"10.186,466","6.972,330",,,,,,,,,,,,,,,,,,,"839,783","252,740",,,,,"6.205,960",,,,"131,350","298,200","64,560",,,,,,-2.103 KWH,"-1.439,440",-2.103 KWH,"-73,780",,,"0,000"
202504,24/04/2025,160256826,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500961711,,B3,Categoria Demais Classes B3,Trifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"1.905,000","1.303,920",,,,,,,,,,,,,,,,,,,,,,,,,"1.404,120",,,,"35,070","67,210","14,550",,,,,,,,,"-16,630",,,"0,000"
202504,24/04/2025,160256827,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739546,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"208,000","142,370",,,,,,,,,,,,,,,,,,,,,,,,,"174,650",,,,"25,170","7,340","1,590",,,,,,,,,"-1,820",,,"0,000"
202504,24/04/2025,160256830,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739565,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"133,000","91,040",,,,,,,,,,,,,,,,,,,,,,,,,"111,450",,,,"15,860","4,690","1,020",,,,,,,,,"-1,160",,,"0,000"
202504,24/04/2025,160256831,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739573,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"156,000","106,780",,,,,,,,,,,,,,,,,,,,,,,,,"133,460",,,,"21,350","5,500","1,190",,,,,,,,,"-1,360",,,"0,000"
202504,24/04/2025,160256833,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739578,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"56,000","38,330",,,,,,,,,,,,,,,,,,,,,,,,,"51,260",,,,"11,010","1,980","0,430",,,,,,,,,"-0,490",,,"0,000"
202504,24/04/2025,160256834,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739586,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"802,000","548,950",,,,,,,,,,,,,,,,,,,,,,,,,"611,430",,,,"35,070","28,290","6,120",,,,,,,,,"-7,000",,,"0,000"
202504,24/04/2025,160256835,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739592,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"238,000","162,910",,,,,,,,,,,,,,,,,,,,,,,,,"196,210",,,,"25,170","8,390","1,820",,,,,,,,,"-2,080",,,"0,000"
202504,24/04/2025,160256836,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500749654,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"50,000","34,230",,,,,,,,,,,,,,,,,,,,,,,,,"41,490",,,,"5,550","1,770","0,380",,,,,,,,,"-0,440",,,"0,000"
202504,24/04/2025,160256838,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500739595,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"122,000","83,510",,,,,,,,,,,,,,,,,,,,,,,,,"103,540",,,,"15,860","4,300","0,930",,,,,,,,,"-1,060",,,"0,000"
202504,24/04/2025,160256839,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742275,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"261,000","178,650",,,,,,,,,,,,,,,,,,,,,,,,,"212,750",,,,"25,170","9,210","2,000",,,,,,,,,"-2,280",,,"0,000"
202504,24/04/2025,160256840,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742280,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"353,000","241,620",,,,,,,,,,,,,,,,,,,,,,,,,"282,010",,,,"28,310","12,460","2,700",,,,,,,,,"-3,080",,,"0,000"
202504,24/04/2025,160256841,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742290,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"282,000","193,020",,,,,,,,,,,,,,,,,,,,,,,,,"227,830",,,,"25,170","9,940","2,160",,,,,,,,,"-2,460",,,"0,000"
202504,24/04/2025,160256842,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500749609,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"227,000","155,380",,,,,,,,,,,,,,,,,,,,,,,,,"188,310",,,,"25,170","8,010","1,730",,,,,,,,,"-1,980",,,"0,000"
202504,24/04/2025,160256843,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742349,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"215,000","147,160",,,,,,,,,,,,,,,,,,,,,,,,,"179,680",,,,"25,170","7,590","1,640",,,,,,,,,"-1,880",,,"0,000"
202504,24/04/2025,160256844,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742371,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"224,000","153,330",,,,,,,,,,,,,,,,,,,,,,,,,"186,160",,,,"25,170","7,910","1,710",,,,,,,,,"-1,960",,,"0,000"
202504,24/04/2025,160256845,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742382,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"174,000","119,100",,,,,,,,,,,,,,,,,,,,,,,,,"146,390",,,,"21,350","6,140","1,320",,,,,,,,,"-1,520",,,"0,000"
202504,24/04/2025,160256846,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742389,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"193,000","132,110",,,,,,,,,,,,,,,,,,,,,,,,,"160,070",,,,"21,350","6,810","1,480",,,,,,,,,"-1,680",,,"0,000"
202504,24/04/2025,160256847,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742399,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"239,000","163,590",,,,,,,,,,,,,,,,,,,,,,,,,"196,920",,,,"25,170","8,430","1,820",,,,,,,,,"-2,090",,,"0,000"
202504,24/04/2025,160256848,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742414,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"50,000","34,230",,,,,,,,,,,,,,,,,,,,,,,,,"41,490",,,,"5,550","1,770","0,380",,,,,,,,,"-0,440",,,"0,000"
202504,24/04/2025,160256849,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742427,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"200,000","136,890",,,,,,,,,,,,,,,,,,,,,,,,,"165,070",,,,"21,350","7,050","1,530",,,,,,,,,"-1,750",,,"0,000"
202504,24/04/2025,160256850,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742465,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"50,000","34,230",,,,,,,,,,,,,,,,,,,,,,,,,"41,490",,,,"5,550","1,770","0,380",,,,,,,,,"-0,440",,,"0,000"
202504,24/04/2025,160256851,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742473,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"50,000","34,230",,,,,,,,,,,,,,,,,,,,,,,,,"41,490",,,,"5,550","1,770","0,380",,,,,,,,,"-0,440",,,"0,000"
202504,24/04/2025,160256852,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742477,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"327,000","223,820",,,,,,,,,,,,,,,,,,,,,,,,,"263,310",,,,"28,310","11,530","2,500",,,,,,,,,"-2,850",,,"0,000"
202504,24/04/2025,160256853,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500961729,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"680,000","465,440",,,,,,,,,,,,,,,,,,,,,,,,,"523,750",,,,"35,070","23,990","5,190",,,,,,,,,"-5,940",,,"0,000"
202504,24/04/2025,160256854,152122807,INSTITUTO DE PREVIDENCIA DOS SERVIDORES,29986312000106,,500742494,,B3,Categoria Demais Classes B3,Bifásico,BT,46,02/06/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV CESAR HELAL,1SN,29050-657,"155,000","106,090",,,,,,,,,,,,,,,,,,,,,,,,,"132,730",,,,"21,350","5,460","1,180",,,,,,,,,"-1,350",,,"0,000"
